item_id,acceptance_3,intensity_3,applicability_score,text_hash,text
1303,-1.0,1.0,1,2eeb1345c70b9c6e78323a94ba7e0a0d60ab856df49e3973ea4890764f3ff0c0,"Uma batalha ferrenha pedir pros alunos pesquisarem conteúdos e não usar Chatgpt, Gemini e LuzIA."
1304,0.0,0.0,1,33748f4195bb025b3c9761bf6cf7cbf4dbbbf88edac0819369628d3183e4dbac,"“Oxford será a primeira universidade do Reino Unido a dar a todos os funcionários e alunos acesso gratuito ao ChatGPT Edu, a partir deste ano acadêmico.”"
1305,0.0,0.0,1,33748f4195bb025b3c9761bf6cf7cbf4dbbbf88edac0819369628d3183e4dbac,"“Oxford será a primeira universidade do Reino Unido a dar a todos os funcionários e alunos acesso gratuito ao ChatGPT Edu, a partir deste ano acadêmico.”"
1306,-1.0,1.0,1,b0b65efb3eb18252e461206ca3d75ace97aa8a928fd615a161ef0bb7bb978a84,E isso sem contar as discussões com alunos que acham que sabem mais do que você porque perguntaram pro ChatGPT.
1308,1.0,1.0,1,1f0d282d5be45462e9491ca08b5c6d1ed395f988b9f04fd994c67e5f17666045,"Eu como dev já tive muito insight no processo de desenvolvimento, desenho de arquitetura, code-review, etc, que foi positivamente influenciado pelo produto derivado das empresas: Copilot, Cursor, Claude Code, etc. Fora isso, ex-alunos meus já se prepararam pra concurso usando ChatGPT e Claude."
1315,1.0,1.0,1,47f6b89856475ab6ddf52a74ae363558aa4729c8c26429a1cc91cac2ee4ce5b5,Aliás tava ontem mesmo comentando com o <USER> como eu queria mandar meus alunos corrigirem o chatgpt nuns exercícios mas eu fico putaça quando ele acerta.
1316,-1.0,1.0,1,35a291a8a203f518d9e0c24bc7816d6fbfdce06fe67c36013b42954440c28cfb,tive que fazer uma apresentação de slides pra convencer os alunos que usar chatgpt na redação é péssimo
1320,0.0,0.0,1,b25f83a509df4c43793b399bdf0729786447499bc96a8d673bc664c07c76f228,"Já, mas a galera tem usado mais o chatgpt mesmo, acho que só um dos meus alunos usam o deepseek"
1321,1.0,1.0,1,c27ce0f1caf7ad5203bf194ef077c339205903b9af49e19973ebfe5a0fdcc81c,"Como vocês sabem, estou trabalhando em ""aprender"" a usar o chatgpt pra ensinar meus alunos como fazer um uso melhor dele. Pois bem, às vezes eu jogo uns exercícios lá pra ver como ele responde. Hoje ele errou feio."
1323,1.0,1.0,1,33951325314b2eda29403ea70bc86c1054947a9983417dba364002fe5494f5db,"como vocês sabem, tenho usado o chatgpt pra poder ensinar meus alunos a usarem da melhor forma né (não dá pra gente falar ""não usem"", esse barco já partiu). e às vezes eu fico meio puta quando dou um exercício pra ele fazer e ele faz certinho igual eu fiz."
1324,1.0,1.0,1,0acd542306b95078a0d44b3929dd8699aa5a0088b507ab58c0f957f68bb6fccb,Pra fazer os vídeos lá pros meus alunos eu tenho usado o ChatGPT pra descobrir formas menos nocivas de usar pra estudar né. E todo dia me sinto traindo o movimento.
1326,-1.0,1.0,1,09ce2dc6890247c6e5d36cc99f92658b5cb02c0ee0b699cdf9302e7bbe7cc153,ASHUASHUASHUASUASHUASHUASHUASHUASHU semana passada botei o ChatGPT na projeção pra explicar pros alunos que todos os resumos feitos na plataforma ficam mais ou menos iguais e eu sei como identificar o silêncio na sala...
1327,-1.0,1.0,1,0b7af59824ef9fcbb087eda82abe94acf683652b595703bb63283ecf19a34d76,"Acho que o único jeito dos alunos não usarem ChatGPT para responder é fazer perguntas sobre minhas opiniões filosóficas pessoais, que com certeza não estão lá ""O que o Prof. Ernesto acha de tal tese? Por que X é bobagem segundo o Ernesto?"" Solipsismo metodológico contra IA"
1330,1.0,1.0,1,e8b98a98bae1c63dd06f36d920183c34aa08e05f42655f159a17d7fddc04e25b,"No fim o problema não é nem a IA em si, nunca foi, nunca será. Mas sim como as pessoas a utilizam. Tô tendo que ensinar meus alunos a usar o chatgpt da maneira correta, senão eles só mandam a IA fazer o trabalho e entregam de qualquer jeito sem saber nem se a informação é verdadeira."
1333,-1.0,2.0,1,9eb535643e596cb3f9ca7efd914d4e27c06353cecae10ff3bee578c080fb8d0b,"Isso é muito deprimente. Meus alunos não vivem sem ChatGPT, e eu acho a coisa mais triste do mundo"
1334,-1.0,2.0,1,8ef224a71dffd4653d1dbffed2709a15a7709c27afd5d4125dd3cecf0ee431f9,"falei exatamente a mesma coisa e usei incompetente tbm, mas me referindo aos meus colegas de sala que usam chatgpt até pra fazer um RESUMO. Um monte de alunos preguiçosos que estão na FACULDADE. Não sabem usar a bosta desse app sem se prejudicar profissionais burros e incompetentes"
1335,-1.0,2.0,1,363287d137cf38ff5420dea5f2a068bc7991d99e3d2f7a2df9984c3844826c97,"esses dias vi um vídeo de uma professora mostrando as ""fontes"" que os alunos usaram e era só IA do google, chatgpt, gemini AI...... estamos fudidos"
1342,-1.0,2.0,1,d70021357f82385e3d0e0944f9c8fd2b01cfa2d1c1245fd728d70eeefee9b2d9,tão praticamente incentivando os alunos a usarem chatgpt pra não se fuderem e eu ainda tenho que olhar isso com normalidade
1343,-1.0,2.0,1,abc037dd97e575ae4e48a71501b067afa4800414fbbdd6d448d0d532e8f5b22e,"E tem mais: os alunos não pesquisam nada no Google mais... eles simplesmente perguntam pro chatgpt e pegam ali uma resposta pronta. Nada de leitura, nada de discernir, nada de refletir e filtrar o que acham... só reproduzem o que a IA respondeu! O nível de preguiça me assusta!"
1344,-1.0,2.0,1,14e8de051c600b155cb321277a006e594fbd2ce62b0fece5159703eba8395232,"mano. parem de usar ia generativaaaaaaaaaaaaaaahhhhh seis tão ficando burroooossssss meus alunos n sabem pesquisar NADA mais, é uma merda, tudo é chatgpt e ai eu peço uma pesquisa IDIOTA e só pq a porra do chat n tem resposta pronta eles acham q A PESQUISA É DIFICIL/ EU N DEVIA PASSARRRRRRRRR AAAAA🤡"
1345,-1.0,1.0,1,0140f7993bc4b373a316f49c0ebd24eb408068a42fc58cf8413776fd5d7347f8,"Precisamente, os meu alunos usam o chatgpt para tudo, quando lhes disse que o ordenado base deles seria menor por causa dessas ferramentas o semblante mudou um bocadinho, pouco, por 5 minutos, depois lá voltaram para a ferramenta."
1347,0.0,0.0,1,e2a4592351b00fd709b710d860517f2ac6bd0472e32cd98f4bd0bd9e97cbe3be,Combinando tecnologias de IA Foto dos meus alunos do PIBID no simpósio da ANPMAT na UFES. #ia #chatgpt #PolloAI #pibiduff
1348,0.0,0.0,1,f15a0cbf28dbfc17a7d5a4abb3654b089c0d4c483bc30be0f0e0ee4727735961,Testando a atualização do gerador de imagens do ChatGPT. Foto dos meus alunos do PIBID no simpósio da ANPMAT na UFES. #ia #chatgpt
1351,-1.0,1.0,1,1a33aa4dfc8f26874acdf3b127af6aa7f53c67bd2ee2d65969d0bbc1effbde49,Meus alunos só perguntam pro ChatGPT. Pra qualquer coisa
1353,1.0,1.0,1,eb8295d4b8d8c388f3e05b0a74f1898fdbe11d7198b9ae9d6587c89c06f61569,Amanhã começam as aulas na graduação. Estou atualizando meus slides para a aula de execução penal e queria destacar um uso interessante do chatgpt Eu gosto de apresentar dados para os alunos e estou buscando os dados atualizados Estes dados são atualizados semestralmente <URL>
1354,-1.0,1.0,1,1e7b12d1690b2512d3ed1921d68e740b24cb7eac31bb1c6c1d63e075f7da44f4,"muito difícil inclusive desmamar meus alunos do chatgpt pra qualquer coisinha que queiram pesquisar quando a alternativa é a pesquisa da google. não tinha nem pensando no bing, vou lá testar :')"
1355,-1.0,1.0,1,421a0aa288a17ebd567aec70a40287cdd272167599b2c6c39ff2b74914e42c60,deus me perdoe pq eu aplico um leve terrorismo falando isso c meus alunos falando sobre o chatgpt
1356,-1.0,2.0,1,545b89f57f09b93ec716a40e59c78ec40b61fa2bd8a4ae4a2587a812dff91111,"Me identifiquei com cada sílaba desse texto. Embora num campo muito diferente, me esforço para pensar em formas de avaliação que façam os alunos trabalhar criativamente sobre as questões colocadas e o chatGPT simplesmente põe tudo abaixo. Me preocupa imensamente o impacto disso na capacidade crítica"
1357,-1.0,2.0,1,5de6b622ad214d207eb24eb7a5086646fb5269ed29878de6a24f8226b59814c0,"Não é um ""ah, mas e se"". Já está acontecendo. Alunos usam ChatGPT pra fazer atividades escolares, e não como uma ferramenta pra auxiliar no aprendizado. Os danos na formação de raciocínio lógico e senso crítico serão sentidos a longo prazo."
1358,1.0,1.0,1,084f605f01522a29bfae4a4aae33736e193ed45943734d9ce6e24c927d9436d0,"eu peço pro chatGPT corrigir o trabalho dos meus alunos, so joke is on them!"
1360,-1.0,1.0,1,193c70232fb032ed4f1b3e284bc5b01f5801adc3bb4dc9404e61dc826683f3a5,"Estudante entrega um daqueles textos óbvios e insossos feitos no Chatgpt. ""Rapaiz, isso aqui parece que foi escrito pelo Caio Ribeiro"""
1361,-1.0,2.0,1,887244f48f157cbf380d2d1cdee29878e49dc0ccf14e1653916d30b677d2d986,"Eu sinceramente não aguento mais ver gente usando ChatGPT na faculdade, meu deus que cansaço dessa galera. Enquanto artista essa merda já é um saco, aí essa merda invade minha vida enquanto estudante e quando eu faço trabalho em grupo eu tenho que ter o DOBRO ou TRIPLO do trabalho pq essa merda"
1362,-1.0,2.0,1,bb5577b567ded11358b6ba3d6287fe17e4af72b7bdf38f5e8cff503a1d72877b,"Maior red flag que eu conheço é Estudante da Saúde justificando algo com ""O ChatGPT disse"""
1363,-1.0,2.0,1,d0fb794e1b9642e06446b4dc168dc1e1d79e4eb4edf14ede263b2b645134f1b2,"na s2 de the pitt, o dr robby tendo que lidar com estudante que aprendeu medicina por chatgpt e agora não dá conta de trabalhar direito matou 2 paciente"
1364,1.0,1.0,1,062300b511290baf806719d8fe215c3c4b08562a2e46f7127415312b28e36105,"mas assim, ao menos em TI pedir pra estudante não usar chatgpt é uma irrealidade vc pode passar horas procurando no google o significado de uma mensagem de erro no seu código, ou simplesmente jogar lá no chat pra ele apontar o que ta errado e explicar o motivo do problema. faz uma diferença extrema"
1365,-1.0,1.0,1,5e3f15f6e61638c8cd0f7658a8aefa160453caa20f63d106d562e950d11ef271,Estudante de TI tem vicio em deixar o ChatGPT fazer tudo por ele Já tive trabalho em grupo ruim por causa disso
1366,-1.0,2.0,1,5f3ac9c69aa41f64612fa725efdc01990e086e48d6bdd1e2c6a198ae86d37065,o chatgpt está destruindo tudo inclusive a capacidade do estudante de encher linguiça em um texto.
1368,1.0,1.0,1,43958ecb83250f9c5e4fd99ae7b5b1c593c449d46de0b6e505c99fe92942cc16,Adoraria nunca mais ouvir falar sobre IA e ChatGPT (disse o estudante de uma pós em comunicação
1369,-1.0,2.0,1,45868abc7158fef37b8578c8c40f959ad55ff6b9edb2c796531e7b709546c6fc,"""Hoje, a situação é pior. Pois o ChatGPT e assemelhados são a automatização do plágio. O estudante põe lá o tema e recebe uma mélange de ideias e palavras copiadas de vários lugares, com esforço intelectual zero."""
1372,-1.0,1.0,1,7fdab2c1ad6ed54c2f0647dbc45641b60dbe804dd48eaba2f218c32f4cb02906,"Tá tenso o desrespeito do Estado, dos políticos, das famílias e dos estudantes. Todos achando que o chatgpt faz melhor"
1373,-1.0,1.0,1,97647942a2c72118b51a12e269acd5f322d8ae409eb9d8fa84132427fb7f321c,É só postar suas aulas no TikTok e deixar os estudantes fazerem os exercícios no ChatGPT
1374,0.0,0.0,1,79b1bb2b9b819fbddc7060be9f4eef6557e956be37059203d4c26a3ddd198149,Microsoft e Google reforçam aposta na IA para conquistar os estudantes _x000D_ #chatgpt #google #microsoft #openai #programação #web_x000D_ _x000D_ <URL>
1379,-1.0,2.0,1,757861f2e3266c766ad71600c08851b153f1bd723c6fac5d41e9f53e73f1c340,"É verdadeiramente frustrante observar como as/os estudantes copiam réstias de fezes de ChatGPT sem pensarem. E, obviamente, essas ""Inteligências"" dizem mais burradas sobre linguinhas como o galego que sobre o espanhol. Inventam fenómenos, aplicam os do espanhol para o galego (é ""regional"", claro)..."
1380,1.0,1.0,1,a461f35212b677baebc29f43e0dcd31f7f24fe7e7522709ca94e2d815582c6e1,Novo modo &#8220;Study together&#8221; do ChatGPT é descoberto e promete ajudar estudantes _x000D_ #chatgpt #meta #microsoft #openai #tecnologia_x000D_ _x000D_ <URL>
1385,0.0,0.0,1,7d6b16a94d1f4d0570b3d7c6228eb093d52e00098b45c0504b0e65999458f848,Estudantes que usam ChatGPT aprendem menos?
1386,0.0,0.0,1,d1fa976f018adba0e87ce14d5b85cb3d3573c411cc9723b318cec11e2345f4d2,"Notícia da <USER> ""Estudantes que usam ChatGPT aprendem menos?"" Link sem paywall ⬇️"
1387,-1.0,2.0,1,fef3bab44e5336dce3cc7041bdbdeb90a4372d9e068d6c5e0cd65ee4251345ff,"""Sim. Estou certa. [...] O ChatGPT está arruinando as capacidades de pensamento crítico e escrita dos estudantes. É uma ferramenta criada para fazer as pessoas duvidarem de sua inteligência inata, e para incentivar a dependência excessiva da tecnologia"" (tradução de parte do original) ROXANE! ❤️❤️❤️"
1388,-1.0,2.0,1,a9ab7f2065047270bc1b0c8313f2a5db1110976e52007a694461d26df5878619,"""Tenho visto como o ChatGPT vem arruinando o pensamento crítico e a escrita dos estudantes em tempo real. Não é o futuro. É uma ferramenta criada para tornar o populacho indefeso, fazer as pessoas duvidarem de sua inteligência inata e estimular dependência da tecnologia."""
1392,1.0,1.0,1,628db4348bfd92217e3737d17e940b3525e697bfc8e8844aa96ee73d5a636f28,"Kkkkk a pessoa não curtiu minha vibe e me bloqueou porque achei a ideia dela ótima 🤷🏽 Resumindo, fizeram um exercício onde os estudantes tinham que fazer uma redação pelo ChatGPT, mas a nota era dada pela checagem de fatos."
1393,-1.0,1.0,1,afc55c72356e9fe12899c47a53e2f19542c8d372fd04c181e6841a0f51e52027,"toda hora recebendo coisa no insta sobre prof usar chatGPT e afins eu n quis pensar, escrever e produzir aquilo q estudantes devem pensar, escrever e produzir sobre? sei não hein"
1394,-1.0,1.0,1,34dca6c8406af081e9e83acc9539ec08ab9fedd0ef06e270729fa95ad0f6030a,"Infelizmente acho que hoje, e no futuro próximo, na universidade, os estudantes vão dizer ""Chatgpt me faz um trabalho de 3 páginas sobre Van Gogh"" e nem vão ler o resultado. +"
1395,-1.0,1.0,1,195244fa83e737c087c210d129ae62ef2705ba36da14e34ffb8ab8ff31fdd89a,"Vi um meme que era mais ou menos assim: cuide da sua saúde, pois os estudantes de Medicina estão usando ChatGPT pra passar na faculdade"
1396,0.0,0.0,1,327c3c3a69cea964bc2aca08aba07687925df998892f969efcefdd7a590bfea9,"Notícia da BleepingComputer ""O ChatGPT Plus de $20 da OpenAI agora é gratuito para estudantes até o final de maio."" #bolhasec"
1397,0.0,0.0,1,f7903719ef12076c409dd77aac2fe202d84f004ebd4c91f121e0103e99b91829,ChatGPT Plus fica gratuito para estudantes nos EUA até final de Maio #chatgpt #openai
1398,0.0,0.0,1,d52164f99111e17386bc2ae81cd9339fd8c74219653017429182c94b6b43d147,ChatGPT Plus fica gratuito para estudantes nos EUA até final de Maio A subscrição do ChatGPT P... <URL> #Noticias #da #Internet #e #Mercados #ChatGPT #OpenAI Event Attributes
1399,0.0,0.0,1,ad573969689911071477da7c3e315fdf877239765af42a355c4864d61b22ef10,"Malta, os chineses não desenvolveram uma LLM completa, é focada para devolopers e estudantes, não é igual ao Gemini ou ao ChatGPT."
1400,0.0,0.0,1,f86f9f88bf72cfbd3491205b871121f6672d78dade4aa7b5ceeba29a98bf3656,"Calma, a Deepseek é especifica para developers e estudantes, não é uma LLM completa, não interages no dia a dia como o ChatGPT. São diferentes."
1401,0.0,0.0,1,d110d7391fd809085d55885221897e88ed91fd5437ccce1473fee65870f1ecd4,"Não é, a Deepseek é especifica para developers e estudantes, não é uma LLM completa, não interages no dia a dia como o ChatGPT. São diferentes."
1403,-1.0,1.0,1,6001bf98467f9ca77a77312a34754a1b0dae983d12b42e95850641550d615054,"Amigo, só se o texto dissertativo for escrito em sala de aula. Porque se for tarefa para casa, o pessoal vai usar o ChatGPT… 🙁 Agora é prova na veia, mesmo."
1405,-1.0,1.0,1,2fbb9ebeeda23bc908d2d0a5f4dd439742862360521e995ce86c04aa8e96fd2f,"o tanto de universidade elogiando chatgpt, e não é só as particulares como as públicas também 🫠"
1408,0.0,0.0,1,61c6a9051ee17fcf691225fa7ef5e4455f3da3cc3c57f9b3aba79506ce92161f,"Notícia da <USER> ""Calouros de universidade nos EUA começarão a receber ChatGPT junto com boas-vindas ao campus"" Link sem paywall ⬇️"
1411,-1.0,2.0,1,e0a8c6bc1470d60fe842a1876a8a53189bb5f27e29eae99cc82f913836e372c0,toda vez que eu vejo alguém na universidade falando que usou chatgpt tenho vontade de morrer
1414,0.0,0.0,1,7d7b0d6974cf7a0ea29019f899a9f83dc6d148eb73ecb8e7472ba287bb5f99fb,OpenAI expande atuação e lança ChatGPT em universidade da Califórnia <URL>
1415,0.0,0.0,1,921f86c0a0b9df0944a6a245d205d12e4057220839af37557b0b1e7709b0d5c4,OpenAI expande atuação e lança ChatGPT em universidade da Califórnia
1417,-1.0,1.0,1,6ff52a81398986c5a7c6fe2d6c0f5a700f5e3c66054e0d978632ea5d09b4d8a6,Galera da faculdade que usa ChatGPT pra escrever projeto* tá pistola pq a prof de Metodologia acusou boa parte das duplas de usar ChatGPT no projeto 🤷 * Usam pra tudo mas eu quis usar a repetição pelo bem da piada
1418,-1.0,2.0,1,a4acd7c025652e2346c559add1267e03c83de121f9d5139b0487ff0bdc7b8c7e,".hoje ouvi alguém dizer “marketing não precisa de curso nem faculdade, pra isso tem YouTube e ChatGPT” sem perder meu réu primário .mereço os parabéns?"
1420,-1.0,2.0,1,4a6c43d2df98b030f93d61b6a1151308b18594f7fb4b6def810bb371af42cd5d,"Eu voltei a estudar, tô fazendo uma faculdade já na meia idade. O gen Z são altamente dependente de chatgpt e me enlouquecem em trabalho de grupo pq mandam coisas erradas q o chat inventou. Eu não sei como será em 30 anos a existência."
1425,-1.0,2.0,1,aa5d37743d32f1d7ea14c244647c9bea4f4c303eeb5b91079726da7f6cf4d957,"Minha chefe botou cover IA de Dance Monkey pra tocar no consultório, meus colegas me disseram que já ""fizeram"" a parte deles do trabalho da faculdade com chatgpt, minha avó mandando mensagem de bom dia feita por IA. Pra mim já deu, acho que vou virar um ermitão e morar no mato"
1426,1.0,1.0,1,673c64780730c911539ee4ac708c54e04daff2aa7ffbc133256f3147738e3c50,"""A pesquisa mostra ainda que o uso do ChatGPT para fins de trabalho é maior entre aqueles com maior escolaridade: 48% das mensagens de pessoas com pós-graduação contra 37% daquelas sem faculdade. Profissionais com altos salários também são mais propensos a utilizar o chatbot para trabalho. """
1427,-1.0,2.0,1,7d1341c90c8e1f0b0654340f5013d3e44eb4cda8050890cb7b33841e81a74a57,Da uma depressão entrar na biblioteca da faculdade e ter gente com o chatgpt aberto
1428,1.0,0.0,1,8dcc95c9e2a66f99c9a74802aa41a3d7e0b1485ca19ea6c40597911ae0e9c588,6 prompts do ChatGPT para criar apresentações no trabalho e faculdade
1429,-1.0,2.0,1,d96912906facc8e015304ff04a4c022447766c972af8f7563bd8f6c5b3fbff38,a menina do meu time que faz faculdade de psicologia tava falando hoje como ela pede pro chatgpt e pro gemini resumirem os textos que ela tem que ler pra faculdade e o que eu levo disso é que não posso confiar em ninguém que se formou de 2023 pra cá
1430,-1.0,2.0,1,6b1b0ea3d09a8f4a3902bd7d4fa68ad4ada3d7c0b5c221602a58f4b05def0d32,nao aguento a minha faculdade mandando mil emails pra fazer CURSO DE CHATGPT puta q pariu
1433,-1.0,1.0,1,ad067fea24579822a0f4553a388f3b759f3ba3037dcfd8723e7b9d45b82866b2,"A professora da faculdade aconselhou a usar chatgpt e Gemini pra estudar... Aiai, sabe?"
1435,-1.0,2.0,1,3b54b37a2b10acd19f4d075fbde1d4a7948901ec056e334e1854e442925c5937,toda vez que vejo um post falando “olha gente o chatgpt me ajudando resumir livro/trabalho da faculdade” fico meio parabens não somente por ser BURRO mas tambem por mostrar pra todo mundo sua burrice
1436,1.0,1.0,1,324ad44a3cd832683e738d0c7efbd21ada5841d9f02576fc11322b81eb1ed861,"a ia ela eh otima pra coisas que antigamente a gente fazia a exaustão sem manjar de programação, 90% dos meus esquemas do bolips eu to usando chatgpt, ele agiliza a brincadeira, sao 38 rodadas mas mesmo na faculdade eu me sinto muito culpado de usar, nao eh autentico e nao estimula muito o cerebro"
1437,1.0,1.0,1,cb751f27b1747b316e6e4751c4edbd7d4cf70621440e99fadfc71eee20deccf2,"Repito e encho o saco, em todas as aulas de ética profissional na faculdade de direito, que a estudantada que usa ChatGPT (a grande maioria) ou outro app de IA p/ direito canadense (ex: Lexis AI) tem que checar fontes e revisar tudo que sai do gerador de rascunho c/ conteúdo de lero-lero. Pois..."
1438,-1.0,1.0,1,c22ff4716ec1d02bf8d033611a5a68a54f8a3c75856e2911b7ac37bd8fcff8d8,Meu amigo tá fazendo faculdade e ele falou que os jovens só querem usar ChatGPT e não sabem resolver questões básicas 🥲
1443,-1.0,1.0,1,7ea159477a805159301a1e438bf5332f0641b44743d1392e1051fb547bb5c486,"Tô passando por isso com alguns colegas de faculdade 😬 Jogam os artigos no chatgpt, leem o resumo e já se acham especialistas 🥹"
1444,0.0,1.0,1,ffd0fd4eeb420a17338b71e4935f23b4ac7e5dda5ba48b00ffc3f27526aacc22,"Acho q nesse ponto não faz MT diferença, a glr que usa chatgpt pra fazer trabalho da faculdade é a msm que pagava outra pessoa pra fazer por elas."
1446,1.0,1.0,1,4775002de6584b97ed4acb62556b7507b3f2df26b83769412a683d393e8f0286,"esse povo eh mt abestado tb… eu uso MUITO chatgpt na faculdade, mas só pra ter o rascunho das coisas que vou escrever e no final reescrevo tudo… como ferramenta de brainstorming é ótimo, mas oxe? kkkk"
1448,-1.0,1.0,1,e814c8d0affa159a0da14c3dfd9f2518d0c0bdd0e677ca7d82871f3372d11b22,"Eu voltei pra faculdade agora, as 31 anos, e já vi um pessoal pedindo pro ChatGPT fazer uma atividade que era descrever sua rotina de café da manhã em um fluxograma"
1458,-1.0,1.0,1,ad80a7dc2b01072e3b20b275f677713710df174f2fccd4a79d995503c95d6e00,Há horas escrevendo um texto pra faculdade e os detectores de IA apontando que é chatgpt?? Não aguento mais
1459,-1.0,2.0,1,fd0f69c087eff34c96ce67705f038953b61e22638c8ecd5eb04cb3b59753d425,Dou graças a deus que nunca cultivei nenhum hábito de usar chatgpt pra nada nunca nem no trabalho nem na faculdade em porra nenhuma graças a deus me livrei desse vício em ficar colocando prompt nesse aplicativo de estuprador incestuoso do caralho
1461,-1.0,1.0,1,bbe85f0b837e870b9c7787e49a863bed4582d48fde5c7949bd8656c1d6e90759,DeepSeek é bloqueado na rede da faculdade mas ChatGPT não kkkkkkkkkkkkkk
1462,1.0,1.0,1,90fbcd668bd2dbbec5946bdf600f4bc789dd140643c80c57010a71cbe18b5eb3,"Tem uma matéria na faculdade que até agora parece ensinar HTML, CSS e Bootstrap. Namoral, não vou perder meu tempo com algo que estudo desde meus 14 anos, vou pegar os textos das aulas, pedir para o ChatGPT resumir em bullet-points e salvar no meu caderno, namoral."
1463,1.0,1.0,1,7e02639e5357ce423e5e86c6b57fa025059fa8b4fc8420694bfbee2d269b52e8,"Eu tava tendo um papo cabeça com o Chatgpt perguntando qual faculdade eu faria de acordo com meus interesses. Só sei que deu física quântica, engenharia aeroespacial, astrofísica, inteligência artificial, computação e tecnologia quântica 😚😚"
1465,-1.0,1.0,1,55a1cb9fa4304572e8bb2aa4ebbed45aaceed9916b221ce8f044791bf9cb8c0f,"nós comemos de um slide de uma faculdade sobre o resumo do resumo que foi posteriormente resumido no chatgpt como tópico de estudo pra prova, nós não lemos e nunca vamos ler"
1467,-1.0,1.0,1,11fbc3eded7a276e3412c57bcf965b8cdc1e4bf24adae75d7dfae5e937e8422c,E eu achando q o povo da faculdade usar chatGPT pra estudar era o ápice kkkkkkkkkk mas essa é a aplicação mais burra q eu já vi na vida (junto c usar de terapeuta)
1468,-1.0,1.0,1,13b3e6466e4c89446b718bf8b85819033ae105afd899b6010e59de4e51b07d62,"Eu quero que o mar pegue fogo kkkkkkkkk. O ChatGPT é caro demais. Cogitei pagar para me ajudar na faculdade na época, mas desisti."
1469,-1.0,2.0,1,dc3252cad07474b05e4a47b6c1e0f4747fbe066fd8aa2e26377e31a66a7853f2,me assusta mto quem fala q terminou a faculdade com apoio do chatgpt pq td vez q tento usar p me ajudar em algum trabalho eu leio e fico meio tipo mano isso nao é verdade vc acabou de inventar isso tlgd
1473,1.0,1.0,1,e841d573c715571135a7a53d3f7f7e7b45103575e53aab6f940e5ad737f50b55,"Agora vai ter bacharelado de IA e com uma grade bacana e completa. Os cara vão entrar achando que vai aprender dar bom dia com educação pro Gemini, mas vão receber logo no primeiro semestre uma matemática discreta e cálculo 1 pra ficar esperto"
1475,0.0,0.0,1,dcb034916b99e4d76442cd3fcef110bede6271353d85a94242742f2097aea4e6,"CEO Sundar Pichai\x27s remarks at the White House AI Education Taskforce. Investimento em Educação em IA Além do Gemini, o Google anunciou um compromisso de US$ 150 milhões em concessões... #Educação #Tecnologia #Google #SundarPichai #Gemini josieltech.blogspot.com/2025/09/ceo-..."
1476,0.0,0.0,1,86543fd116ef29834055bfe4928a9be06dadde34f2b69cbff687f3fbd5e66426,Google aposta mil milhões na educação com IA e oferece Gemini Pro a estudantes _x000D_ #amazon #google #meta #microsoft #openai #tecnologia_x000D_ _x000D_ <URL>
1477,1.0,2.0,1,182beb713b7e58549d9c687814b7a90afd7f0334fb843677e2ee2cd019088922,"“Revolução na Educação: Google Lança Gemini nas Escolas! Descubra o que Isso Significa para o Futuro da Aprendizagem!” Google Revoluciona Educação com Novas Ferramentas de IA: Prepare-se para o Futuro! O que acontece quando a tecnologia encontra a educação? Prepare-se, pois as salas de aula vão…"
1486,-1.0,1.0,1,aeb52128f6133a286ed682dd4399f19fb6608475eff2d6e65035931a1935fdd5,"Em defesa do cara da Lemann (frase que não estava no meu bingo pra 2025), até onde escutei ele foi bem crítico ao uso de LLM na educação, até mais que a professora/gestora entrevistada antes."
1490,1.0,1.0,1,aa9df37075df9140bf236cf36e6e4422f344e4b773d12d201ce471421d37724a,"✨ Domine o Vocabulário com LLM: Aprendizado Através de Diálogos! 📝 Descubra como os sistemas de diálogo podem transformar seu aprendizado de novas palavras! Neste post, exploramos como as LLMs (Modelos de Linguagem de Grande Escala) estão revolucionando o ensino, tornando-o mais interativo e divert"
1494,-1.0,1.0,1,b4f2de39a7b95201f77d4f0e462641cd120ff31bc633e5d6192a1ae1e38a2bf8,Cada vez que eu vejo um adulto com ensino superior tratando LLM como fonte confiável eu reviro os olhos até enxergar meu cerebelo
