item_id,applicability_score,text_hash,text
1327,1.0,0b7af59824ef9fcbb087eda82abe94acf683652b595703bb63283ecf19a34d76,"Acho que o único jeito dos alunos não usarem ChatGPT para responder é fazer perguntas sobre minhas opiniões filosóficas pessoais, que com certeza não estão lá ""O que o Prof. Ernesto acha de tal tese? Por que X é bobagem segundo o Ernesto?"" Solipsismo metodológico contra IA"
1328,1.0,41c2a3548aa1f09c164a8c691072e17314fc8567aed3f0f9f1680f82680ae56c,"Prof de e-commerce ameaçando bater nos alunos se ver coiso do chatgpt, finalmente o mundo voltando aos eixos 🙏"
1329,1.0,05c2b549e93835bea400d92b6a065177eadb357cdc3f6ea417cfdc03bc4a99a0,"Próximo semestre eu serei menos empático com os alunos sobre as normas ABNT. Pesquisem. Adoram usar o ChatGPT para tudo, mas para pesquisar como colocar o trabalho nas normas eles nem se esforçam."
1330,1.0,e8b98a98bae1c63dd06f36d920183c34aa08e05f42655f159a17d7fddc04e25b,"No fim o problema não é nem a IA em si, nunca foi, nunca será. Mas sim como as pessoas a utilizam. Tô tendo que ensinar meus alunos a usar o chatgpt da maneira correta, senão eles só mandam a IA fazer o trabalho e entregam de qualquer jeito sem saber nem se a informação é verdadeira."
1331,1.0,96a6721e2093de55379b0624216fc0ad33621f756f3de0546eddc99484f3046b,Já que os alunos usaram chatgpt pra fazer o relatório eu poderia usar pra corrigir tbm né afffffff
1332,0.0,111f596666fc170cf8a2fbfb5ee2b403d76d7e1fa5c3c906c0d8d98e45cfd99f,"Eu tenho certeza que meus alunos não usam chatgpt durante a prova, mas o nível de alucinação é tanto ou mais alto..."
1333,1.0,9eb535643e596cb3f9ca7efd914d4e27c06353cecae10ff3bee578c080fb8d0b,"Isso é muito deprimente. Meus alunos não vivem sem ChatGPT, e eu acho a coisa mais triste do mundo"
1334,1.0,8ef224a71dffd4653d1dbffed2709a15a7709c27afd5d4125dd3cecf0ee431f9,"falei exatamente a mesma coisa e usei incompetente tbm, mas me referindo aos meus colegas de sala que usam chatgpt até pra fazer um RESUMO. Um monte de alunos preguiçosos que estão na FACULDADE. Não sabem usar a bosta desse app sem se prejudicar profissionais burros e incompetentes"
1335,1.0,363287d137cf38ff5420dea5f2a068bc7991d99e3d2f7a2df9984c3844826c97,"esses dias vi um vídeo de uma professora mostrando as ""fontes"" que os alunos usaram e era só IA do google, chatgpt, gemini AI...... estamos fudidos"
1336,1.0,fcb5a1b361ff3cc4f89ffbb8a03e2f321089205e911d9d2791959cba06fff820,ler esses depoimentos me fez pensar como realmente tá tudo interligado. por que os alunos usam ChatGPT pra fazer redação? porque nada daquilo faz sentido pra eles. porque a universidade vale pelo diploma. porque as notas importam mais pro sistema do que o resto. nem consigo dizer que estão errados.
1337,1.0,6c543fca4205b07aab5fd63f4daa105f83a8c48622163e815c1d1a6689577430,"Tá FODA. Já estava dificílimo fazer os alunos lerem antes do chatGPT, agora, tá impossível. Até me pergunto se tem outra tecnologia do pensamento surgindo aí e eu que não estou vendo, mas duvido mt. A escrita, qd surgiu, não foi imposta por uma oligarquia que reduzia toda a realidade a mercadoria."
1338,1.0,cb25726630bc4858403bde00e6e625bc7005896db59c650c5d7e6dc16b731763,minhas colegas de trabalho tudo fazendo ou formadas em pedagogia/letras e a escrita um horror. uma delas usa chatgpt pra mandar BILHETE NA AGENDA dos alunos e acha bonito
1339,1.0,863a6b2b832c5447bbfad7b311dc0c98b1a61a43337d79cbea455d173a35beab,101% dos alunos estão usando chatgPT tá vendo é culpa do PT!
1340,1.0,77345618c83b3b35457efce963c934e886e5ebcd567a32831aa0065694d7b99b,"eu com meus alunos. juro, eu entendo quem fala quem usa chatgpt pra coisas extremamente ferramentais ex: bud de código de programação (e ainda assim é meio merda dado a questão ambiental), mas pra quem usa pra questões mais 'qualitativas' q não tem confirmação secundária é insanidade."
1341,0.0,c484c3f7041a3a5c81d095c2b1072c58f65f939e8a873162d24d05f844ff8a01,A professora também passou boa parte fazendo os outros alunos ensinarem ela a usar o ChatGPT para que ele transformasse uma foto dela criança em uma foto dela adulta (ainda ficou incrédula que ele gerou um rosto completamente diferente do dela).
1342,1.0,d70021357f82385e3d0e0944f9c8fd2b01cfa2d1c1245fd728d70eeefee9b2d9,tão praticamente incentivando os alunos a usarem chatgpt pra não se fuderem e eu ainda tenho que olhar isso com normalidade
1343,1.0,abc037dd97e575ae4e48a71501b067afa4800414fbbdd6d448d0d532e8f5b22e,"E tem mais: os alunos não pesquisam nada no Google mais... eles simplesmente perguntam pro chatgpt e pegam ali uma resposta pronta. Nada de leitura, nada de discernir, nada de refletir e filtrar o que acham... só reproduzem o que a IA respondeu! O nível de preguiça me assusta!"
1344,1.0,14e8de051c600b155cb321277a006e594fbd2ce62b0fece5159703eba8395232,"mano. parem de usar ia generativaaaaaaaaaaaaaaahhhhh seis tão ficando burroooossssss meus alunos n sabem pesquisar NADA mais, é uma merda, tudo é chatgpt e ai eu peço uma pesquisa IDIOTA e só pq a porra do chat n tem resposta pronta eles acham q A PESQUISA É DIFICIL/ EU N DEVIA PASSARRRRRRRRR AAAAA🤡"
1345,1.0,0140f7993bc4b373a316f49c0ebd24eb408068a42fc58cf8413776fd5d7347f8,"Precisamente, os meu alunos usam o chatgpt para tudo, quando lhes disse que o ordenado base deles seria menor por causa dessas ferramentas o semblante mudou um bocadinho, pouco, por 5 minutos, depois lá voltaram para a ferramenta."
1346,1.0,65936ebb6035a5dc448a9df09d63716629d7407bb266d51ea00173c460a26e85,"Cara, eu tenho essa mesma experiência. Meus alunos novinhos acham normal perguntar dever de casa para o ChatGPT, ninguém fica horrorizado de ter crianças muito novas aprendendo com fontes tão questionáveis, copiando sem esforço, sem atenção, no modo automático."
1347,1.0,e2a4592351b00fd709b710d860517f2ac6bd0472e32cd98f4bd0bd9e97cbe3be,Combinando tecnologias de IA Foto dos meus alunos do PIBID no simpósio da ANPMAT na UFES. #ia #chatgpt #PolloAI #pibiduff
1348,1.0,f15a0cbf28dbfc17a7d5a4abb3654b089c0d4c483bc30be0f0e0ee4727735961,Testando a atualização do gerador de imagens do ChatGPT. Foto dos meus alunos do PIBID no simpósio da ANPMAT na UFES. #ia #chatgpt
1349,1.0,0f3771026068688238c7c0aeee69b781684101a23b5e31f9f51e329e216737bd,pedir pro chatGPt corrigir os trabalhos que os alunos fizeram no chatGPT
1350,1.0,2bc93a2cbb80f0840cc81a849960e62709faba33d799bda1fe71ae80d43ef4d0,um pavor: meus alunos falando que perguntaram as coisas pro chatgpt pra aprender como fazer. o chatgot não sabe matemática!
1351,1.0,1a33aa4dfc8f26874acdf3b127af6aa7f53c67bd2ee2d65969d0bbc1effbde49,Meus alunos só perguntam pro ChatGPT. Pra qualquer coisa
1352,1.0,aff3533e55c857e3b60bdf21401029976ec575dcccaeddd877b9371b944ecfa7,"passei um dever de casa pros alunos hj e eles me perguntaram se podia perguntar pro chatgpt ''cara, poder vc pode, só lembra de conferir que as vezes ele inventa umas informações do nada, tem que conferir tudo que leu e tal'' eles estão completamente chocados que eu disse que AI inventa informação"
1353,1.0,eb8295d4b8d8c388f3e05b0a74f1898fdbe11d7198b9ae9d6587c89c06f61569,Amanhã começam as aulas na graduação. Estou atualizando meus slides para a aula de execução penal e queria destacar um uso interessante do chatgpt Eu gosto de apresentar dados para os alunos e estou buscando os dados atualizados Estes dados são atualizados semestralmente <URL>
1354,1.0,1e7b12d1690b2512d3ed1921d68e740b24cb7eac31bb1c6c1d63e075f7da44f4,"muito difícil inclusive desmamar meus alunos do chatgpt pra qualquer coisinha que queiram pesquisar quando a alternativa é a pesquisa da google. não tinha nem pensando no bing, vou lá testar :')"
1355,1.0,421a0aa288a17ebd567aec70a40287cdd272167599b2c6c39ff2b74914e42c60,deus me perdoe pq eu aplico um leve terrorismo falando isso c meus alunos falando sobre o chatgpt
1356,1.0,545b89f57f09b93ec716a40e59c78ec40b61fa2bd8a4ae4a2587a812dff91111,"Me identifiquei com cada sílaba desse texto. Embora num campo muito diferente, me esforço para pensar em formas de avaliação que façam os alunos trabalhar criativamente sobre as questões colocadas e o chatGPT simplesmente põe tudo abaixo. Me preocupa imensamente o impacto disso na capacidade crítica"
1357,1.0,5de6b622ad214d207eb24eb7a5086646fb5269ed29878de6a24f8226b59814c0,"Não é um ""ah, mas e se"". Já está acontecendo. Alunos usam ChatGPT pra fazer atividades escolares, e não como uma ferramenta pra auxiliar no aprendizado. Os danos na formação de raciocínio lógico e senso crítico serão sentidos a longo prazo."
1358,1.0,084f605f01522a29bfae4a4aae33736e193ed45943734d9ce6e24c927d9436d0,"eu peço pro chatGPT corrigir o trabalho dos meus alunos, so joke is on them!"
1359,0.0,b9dc1b91ff7da4029a3e9c2e7d0d955998f3b6801feb81019073b0b5b7c2b007,Um estudante de 13 anos terá perguntado ao ChatGPT “como matar o meu amigo na aula”.
1360,1.0,193c70232fb032ed4f1b3e284bc5b01f5801adc3bb4dc9404e61dc826683f3a5,"Estudante entrega um daqueles textos óbvios e insossos feitos no Chatgpt. ""Rapaiz, isso aqui parece que foi escrito pelo Caio Ribeiro"""
1361,1.0,887244f48f157cbf380d2d1cdee29878e49dc0ccf14e1653916d30b677d2d986,"Eu sinceramente não aguento mais ver gente usando ChatGPT na faculdade, meu deus que cansaço dessa galera. Enquanto artista essa merda já é um saco, aí essa merda invade minha vida enquanto estudante e quando eu faço trabalho em grupo eu tenho que ter o DOBRO ou TRIPLO do trabalho pq essa merda"
1362,1.0,bb5577b567ded11358b6ba3d6287fe17e4af72b7bdf38f5e8cff503a1d72877b,"Maior red flag que eu conheço é Estudante da Saúde justificando algo com ""O ChatGPT disse"""
1363,1.0,d0fb794e1b9642e06446b4dc168dc1e1d79e4eb4edf14ede263b2b645134f1b2,"na s2 de the pitt, o dr robby tendo que lidar com estudante que aprendeu medicina por chatgpt e agora não dá conta de trabalhar direito matou 2 paciente"
1364,1.0,062300b511290baf806719d8fe215c3c4b08562a2e46f7127415312b28e36105,"mas assim, ao menos em TI pedir pra estudante não usar chatgpt é uma irrealidade vc pode passar horas procurando no google o significado de uma mensagem de erro no seu código, ou simplesmente jogar lá no chat pra ele apontar o que ta errado e explicar o motivo do problema. faz uma diferença extrema"
1365,1.0,5e3f15f6e61638c8cd0f7658a8aefa160453caa20f63d106d562e950d11ef271,Estudante de TI tem vicio em deixar o ChatGPT fazer tudo por ele Já tive trabalho em grupo ruim por causa disso
1366,1.0,5f3ac9c69aa41f64612fa725efdc01990e086e48d6bdd1e2c6a198ae86d37065,o chatgpt está destruindo tudo inclusive a capacidade do estudante de encher linguiça em um texto.
1367,1.0,7adfc6e390e250b9e19ee26017d9d39573ea8e9666eb1901e44842675fb7c62f,"Este pragmatismo não é novo, mas a IA muda substancialmente. Quando um estudante recorre ao ChatGPT para ""resolver a parada"", estamos diante de um dilema: a entrega do produto final versus o processo de aprendizado que deveria acompanhá-lo."
1368,1.0,43958ecb83250f9c5e4fd99ae7b5b1c593c449d46de0b6e505c99fe92942cc16,Adoraria nunca mais ouvir falar sobre IA e ChatGPT (disse o estudante de uma pós em comunicação
1369,1.0,45868abc7158fef37b8578c8c40f959ad55ff6b9edb2c796531e7b709546c6fc,"""Hoje, a situação é pior. Pois o ChatGPT e assemelhados são a automatização do plágio. O estudante põe lá o tema e recebe uma mélange de ideias e palavras copiadas de vários lugares, com esforço intelectual zero."""
1370,0.0,117cd5b13e742bab28e9c7949a3c8660bed90fd09ba65e649a657116a49ee618,"Aprenda técnicas simples e poderosas para criar prompt ChatGPT que geram respostas claras, úteis e cheias de valor. Ideal para estudantes, profissionais e curiosos! Toque no link e saiba mais!"
1371,1.0,b97289ccbb646c1058adbb415244ab7a0c4bfb882fb2a18257b168a82bfeb326,Me surpreende nada. Estudantes de direito já eram pessimos antes do ChatGpt mesmo.
1372,1.0,7fdab2c1ad6ed54c2f0647dbc45641b60dbe804dd48eaba2f218c32f4cb02906,"Tá tenso o desrespeito do Estado, dos políticos, das famílias e dos estudantes. Todos achando que o chatgpt faz melhor"
1373,1.0,97647942a2c72118b51a12e269acd5f322d8ae409eb9d8fa84132427fb7f321c,É só postar suas aulas no TikTok e deixar os estudantes fazerem os exercícios no ChatGPT
1374,1.0,79b1bb2b9b819fbddc7060be9f4eef6557e956be37059203d4c26a3ddd198149,Microsoft e Google reforçam aposta na IA para conquistar os estudantes _x000D_ #chatgpt #google #microsoft #openai #programação #web_x000D_ _x000D_ <URL>
1375,1.0,cf1ba008404fa65297b7b47a0742293c111e25f36f991d1160ba10c22e283499,ChatGPT ganha função para estudantes que evita respostas prontas tecnoblog.net/noticias/cha...
1376,1.0,9ef84a7bb0ab6815fa4de5a7590a52278d42a3e90b8d411ebf15bd3371866ce9,"4. dá pra usar IA em contextos educacionais. sim, eu to falando de llm. fazer estudantes explorarem os limites de um conteúdo gerado por chatgpt, por exemplo, pode ser um jeito. mas a gente não tem visto nada em grande escala nesse sentido então eu sou apenas contra o uso de llm no contexto escolar"
1377,1.0,eff25c63f4d12b6507912ea1682055d23e99353239b06335765a5e21a1d017b5,Pós-alfabetização: estudantes cada vez mais trocam livros por IA _x000D_ #chatgpt #tecnologia_x000D_ _x000D_ <URL>
1378,1.0,f297b892dc56a367ea1fa56825ce7b6efba853e763a28101530e0ebf9b11a3a1,"Pós-alfabetização: estudantes cada vez mais trocam livros por IA Uma transformação silenciosa, mas massiva, está a ocorrer nas universidades. Os estudantes descobriram uma forma radicalmente ... #Noticias #da #Internet #e #Mercados #ChatGPT #tecnologia Origin | Interest | Match"
1379,1.0,757861f2e3266c766ad71600c08851b153f1bd723c6fac5d41e9f53e73f1c340,"É verdadeiramente frustrante observar como as/os estudantes copiam réstias de fezes de ChatGPT sem pensarem. E, obviamente, essas ""Inteligências"" dizem mais burradas sobre linguinhas como o galego que sobre o espanhol. Inventam fenómenos, aplicam os do espanhol para o galego (é ""regional"", claro)..."
1380,1.0,a461f35212b677baebc29f43e0dcd31f7f24fe7e7522709ca94e2d815582c6e1,Novo modo &#8220;Study together&#8221; do ChatGPT é descoberto e promete ajudar estudantes _x000D_ #chatgpt #meta #microsoft #openai #tecnologia_x000D_ _x000D_ <URL>
1381,1.0,a0c618300389077c43cee4cf5c6b812960e772e2a4632d8b6ee20a9dd45e1f22,Novo modo “Study together” do ChatGPT é descoberto e promete ajudar estudantes A OpenAI parece estar a preparar novas ferramentas para o ChatGPT que podem alterar a forma como os estudantes se... #Noticias #da #Internet #e #Mercados #ChatGPT #Meta #microsoft […] [Original post on tugatech.com.pt]
1382,0.0,292b00ee96353b152a94fa7f032e4f1d16b460378f2d317f8ea96f335e026df2,"A IL devia mudar a sua sigla para AE Associação de Estudantes. Qualquer dia ainda vem à luz do dia que pedem ao chatgpt para fazer as suas propostas de lei, intervenções, etc."
1383,1.0,f01add06d7e432454d88601db9d3185e5ce92f15eaf43597b5f5596fe204d4a7,"Notícia da <USER> ""'Textos sem alma': estudo viral analisa se os estudantes que usam ChatGPT aprendem menos"" Link sem paywall ⬇️"
1384,1.0,079b9a2fad0baf8c51c4d5fa7eae1e90a60b8b0e126aa240159a7da55a96072f,'Textos sem alma': estudo viral analisa se os estudantes que usam ChatGPT aprendem menos .
1385,1.0,7d6b16a94d1f4d0570b3d7c6228eb093d52e00098b45c0504b0e65999458f848,Estudantes que usam ChatGPT aprendem menos?
1386,1.0,d1fa976f018adba0e87ce14d5b85cb3d3573c411cc9723b318cec11e2345f4d2,"Notícia da <USER> ""Estudantes que usam ChatGPT aprendem menos?"" Link sem paywall ⬇️"
1387,1.0,fef3bab44e5336dce3cc7041bdbdeb90a4372d9e068d6c5e0cd65ee4251345ff,"""Sim. Estou certa. [...] O ChatGPT está arruinando as capacidades de pensamento crítico e escrita dos estudantes. É uma ferramenta criada para fazer as pessoas duvidarem de sua inteligência inata, e para incentivar a dependência excessiva da tecnologia"" (tradução de parte do original) ROXANE! ❤️❤️❤️"
1388,1.0,a9ab7f2065047270bc1b0c8313f2a5db1110976e52007a694461d26df5878619,"""Tenho visto como o ChatGPT vem arruinando o pensamento crítico e a escrita dos estudantes em tempo real. Não é o futuro. É uma ferramenta criada para tornar o populacho indefeso, fazer as pessoas duvidarem de sua inteligência inata e estimular dependência da tecnologia."""
1389,0.0,61f755a7d2cb08e764d36c37b2d710ffdabd5bb06f545076bf5bcdd1b4f80dd6,Milhares de estudantes apanhados a fazer batota nos testes com a tecnologia ChatGPT no Reino Unido
1390,0.0,61f755a7d2cb08e764d36c37b2d710ffdabd5bb06f545076bf5bcdd1b4f80dd6,Milhares de estudantes apanhados a fazer batota nos testes com a tecnologia ChatGPT no Reino Unido
1391,1.0,6b512789ae0a50fff9619c6efdc167fe816ffcdb4f7217929b90a9831e166344,"Milhares de estudantes universitários no Reino Unido foram flagrados usando indevidamente o ChatGPT e outras IAs, enquanto as formas tradicionais de plágio apresentam um declínio acentuado <URL>"
1392,1.0,628db4348bfd92217e3737d17e940b3525e697bfc8e8844aa96ee73d5a636f28,"Kkkkk a pessoa não curtiu minha vibe e me bloqueou porque achei a ideia dela ótima 🤷🏽 Resumindo, fizeram um exercício onde os estudantes tinham que fazer uma redação pelo ChatGPT, mas a nota era dada pela checagem de fatos."
1393,1.0,afc55c72356e9fe12899c47a53e2f19542c8d372fd04c181e6841a0f51e52027,"toda hora recebendo coisa no insta sobre prof usar chatGPT e afins eu n quis pensar, escrever e produzir aquilo q estudantes devem pensar, escrever e produzir sobre? sei não hein"
1394,1.0,34dca6c8406af081e9e83acc9539ec08ab9fedd0ef06e270729fa95ad0f6030a,"Infelizmente acho que hoje, e no futuro próximo, na universidade, os estudantes vão dizer ""Chatgpt me faz um trabalho de 3 páginas sobre Van Gogh"" e nem vão ler o resultado. +"
1395,1.0,195244fa83e737c087c210d129ae62ef2705ba36da14e34ffb8ab8ff31fdd89a,"Vi um meme que era mais ou menos assim: cuide da sua saúde, pois os estudantes de Medicina estão usando ChatGPT pra passar na faculdade"
1396,1.0,327c3c3a69cea964bc2aca08aba07687925df998892f969efcefdd7a590bfea9,"Notícia da BleepingComputer ""O ChatGPT Plus de $20 da OpenAI agora é gratuito para estudantes até o final de maio."" #bolhasec"
1397,1.0,f7903719ef12076c409dd77aac2fe202d84f004ebd4c91f121e0103e99b91829,ChatGPT Plus fica gratuito para estudantes nos EUA até final de Maio #chatgpt #openai
1398,1.0,d52164f99111e17386bc2ae81cd9339fd8c74219653017429182c94b6b43d147,ChatGPT Plus fica gratuito para estudantes nos EUA até final de Maio A subscrição do ChatGPT P... <URL> #Noticias #da #Internet #e #Mercados #ChatGPT #OpenAI Event Attributes
1399,1.0,ad573969689911071477da7c3e315fdf877239765af42a355c4864d61b22ef10,"Malta, os chineses não desenvolveram uma LLM completa, é focada para devolopers e estudantes, não é igual ao Gemini ou ao ChatGPT."
1400,1.0,f86f9f88bf72cfbd3491205b871121f6672d78dade4aa7b5ceeba29a98bf3656,"Calma, a Deepseek é especifica para developers e estudantes, não é uma LLM completa, não interages no dia a dia como o ChatGPT. São diferentes."
1401,1.0,d110d7391fd809085d55885221897e88ed91fd5437ccce1473fee65870f1ecd4,"Não é, a Deepseek é especifica para developers e estudantes, não é uma LLM completa, não interages no dia a dia como o ChatGPT. São diferentes."
1402,1.0,fe70da46d447a9d3aa04c5f33dc355722deeeb982aeeb816571283cd2ac33d5c,Estudantes entregaram textos inteiramente feitos pelo ChatGPT. Chegou a hora de abandonar a escrita como modo de avaliação estudanti?
1403,1.0,6001bf98467f9ca77a77312a34754a1b0dae983d12b42e95850641550d615054,"Amigo, só se o texto dissertativo for escrito em sala de aula. Porque se for tarefa para casa, o pessoal vai usar o ChatGPT… 🙁 Agora é prova na veia, mesmo."
1404,1.0,8b138c9076a208359745bb70604b639211ba62a80f16e44aec2f202449aabf1b,vou dar aula pra uma turma de primeiro semestre da graduação e tô já com muito medo do desastre causado pelo chatgpt que vou encontrar e é uma universidade privada eu nem posso dizer que IA generativa é um lixo
1405,1.0,2fbb9ebeeda23bc908d2d0a5f4dd439742862360521e995ce86c04aa8e96fd2f,"o tanto de universidade elogiando chatgpt, e não é só as particulares como as públicas também 🫠"
1406,0.0,d93d3ab2c97509d658fbcd3eb414bd9b7d272a43fba375237fcf54a40bd280af,"O TRAMBIQUE da OpenAi tá cada vez mais claro, o próprio picareta do Altman teve que admitir que o chatGPT-5 foi um flop, minha sobrinha de 11 anos sabe o que é um LLM, mas tem CEO de universidade querendo entrar nesse barco e disfarçando isso de ""revolução"". VTNC SEU INGRATO DO CRLH feelings, sabe?"
1407,1.0,74eddd4e3fb6f4150bfcc64b03315f5c04dc13748e356c7ca5a3b8dd19be6f5a,O principal resultado do ChatGPT na universidade foi trazer a volta das provas presenciais
1408,1.0,61c6a9051ee17fcf691225fa7ef5e4455f3da3cc3c57f9b3aba79506ce92161f,"Notícia da <USER> ""Calouros de universidade nos EUA começarão a receber ChatGPT junto com boas-vindas ao campus"" Link sem paywall ⬇️"
1409,1.0,e8bf01cd7c597defda7124c0623ca4bff9021bbfe7e5dac27e67a5e0de3ccef3,ChatGPT: OpenAI quer infiltrar IA na universidade
1410,1.0,1e7445de29c66abd2b25524ab64ad8e7ec44398384bfd8c01cf3a94fc062c0c6,Nada me deixa mais maluco que pedir ajuda em trabalho de universidade e a pessoa mandar eu usar chatgpt
1411,1.0,e0a8c6bc1470d60fe842a1876a8a53189bb5f27e29eae99cc82f913836e372c0,toda vez que eu vejo alguém na universidade falando que usou chatgpt tenho vontade de morrer
1412,1.0,e9c11649b33c221899bc45d0eb02b3f19b11cf9d3de03e9f7e734cb1961a2952,eu fico mto feliz que fiz universidade antes de chatgpt da vida pq sinceramente a tentaçao de desovar uma parte significativa do stress cognitivo pra ele deve ser bem grande
1413,0.0,2d01d55e1e7de5e33ddaad2ea125fce451230b5498f10be713a23eaaaa70ceb5,"Este dado que apresenta <USER> é terrível: segundo um estudo da Universidade de Califórnia, ChatGPT-4 precisa de meio litro de água para gerar uma resposta de cem palavras apenas para refrigerar."
1414,1.0,7d7b0d6974cf7a0ea29019f899a9f83dc6d148eb73ecb8e7472ba287bb5f99fb,OpenAI expande atuação e lança ChatGPT em universidade da Califórnia <URL>
1415,1.0,921f86c0a0b9df0944a6a245d205d12e4057220839af37557b0b1e7709b0d5c4,OpenAI expande atuação e lança ChatGPT em universidade da Califórnia
1416,0.0,c3d2a2767417a3c515229b96883c9d088c39e154371d372210190265fd51158b,"Fazer faculdade no mundo pré-chatGPT, adentrar o mercado de trabalho antes da saturação completa de certas indústrias e tudo isso num clima de otimismo digital que veio com a internet banda larga e as novas tecnologias. Parecia o limiar de um novo mundo, que o século XXI ia dar uma guinada positiva."
1417,1.0,6ff52a81398986c5a7c6fe2d6c0f5a700f5e3c66054e0d978632ea5d09b4d8a6,Galera da faculdade que usa ChatGPT pra escrever projeto* tá pistola pq a prof de Metodologia acusou boa parte das duplas de usar ChatGPT no projeto 🤷 * Usam pra tudo mas eu quis usar a repetição pelo bem da piada
1418,1.0,a4acd7c025652e2346c559add1267e03c83de121f9d5139b0487ff0bdc7b8c7e,".hoje ouvi alguém dizer “marketing não precisa de curso nem faculdade, pra isso tem YouTube e ChatGPT” sem perder meu réu primário .mereço os parabéns?"
1419,0.0,48f8467841463c30d0109f639dc2af119a342e3f8c6419203bfc8cedbeb1d73e,Deixei sem querer meu chatgpt aberto com algum not de faculdade. Agora alguém (provávelmente) sabe o quão esquisita sou
1420,1.0,4a6c43d2df98b030f93d61b6a1151308b18594f7fb4b6def810bb371af42cd5d,"Eu voltei a estudar, tô fazendo uma faculdade já na meia idade. O gen Z são altamente dependente de chatgpt e me enlouquecem em trabalho de grupo pq mandam coisas erradas q o chat inventou. Eu não sei como será em 30 anos a existência."
1421,0.0,f91642877affa9f7a8206b7b7162a0e0ef82044e49f3db070b7510e56db3dd78,10 anos fora da faculdade a gente fica assim: sendo situada pelo chatgpt
1422,1.0,cc659554a407d1ad4c465517b58ba567aab019ac15187cd4f0cd9438ad1d5b1b,"Faculdade de Direito testa júri formado por ChatGPT, Grok e Claude em simulação"
1423,0.0,b8b3531060ad62ae2b4cd7eaf7e3b307033c74ffa0c8a805a435853558fe46d8,"Lembrei de quando eu admirava muito uma colega de faculdade, até que um dia vi ela pedindo conselhos amorosos pro chatgpt. Perdi o respeito por ela na hora."
1424,1.0,0528b5f1163e073da801cae2fcc33af79b5b83c5e54cc8955d5b20b9c535759b,e o povo faz trabalho da faculdade 100% pelo chatgpt
1425,1.0,aa5d37743d32f1d7ea14c244647c9bea4f4c303eeb5b91079726da7f6cf4d957,"Minha chefe botou cover IA de Dance Monkey pra tocar no consultório, meus colegas me disseram que já ""fizeram"" a parte deles do trabalho da faculdade com chatgpt, minha avó mandando mensagem de bom dia feita por IA. Pra mim já deu, acho que vou virar um ermitão e morar no mato"
1426,1.0,673c64780730c911539ee4ac708c54e04daff2aa7ffbc133256f3147738e3c50,"""A pesquisa mostra ainda que o uso do ChatGPT para fins de trabalho é maior entre aqueles com maior escolaridade: 48% das mensagens de pessoas com pós-graduação contra 37% daquelas sem faculdade. Profissionais com altos salários também são mais propensos a utilizar o chatbot para trabalho. """
1427,1.0,7d1341c90c8e1f0b0654340f5013d3e44eb4cda8050890cb7b33841e81a74a57,Da uma depressão entrar na biblioteca da faculdade e ter gente com o chatgpt aberto
1428,1.0,8dcc95c9e2a66f99c9a74802aa41a3d7e0b1485ca19ea6c40597911ae0e9c588,6 prompts do ChatGPT para criar apresentações no trabalho e faculdade
1429,1.0,d96912906facc8e015304ff04a4c022447766c972af8f7563bd8f6c5b3fbff38,a menina do meu time que faz faculdade de psicologia tava falando hoje como ela pede pro chatgpt e pro gemini resumirem os textos que ela tem que ler pra faculdade e o que eu levo disso é que não posso confiar em ninguém que se formou de 2023 pra cá
1430,1.0,6b1b0ea3d09a8f4a3902bd7d4fa68ad4ada3d7c0b5c221602a58f4b05def0d32,nao aguento a minha faculdade mandando mil emails pra fazer CURSO DE CHATGPT puta q pariu
1431,1.0,1b27edc0a69e428ef47eed6a197c322dd4b729c48471933cb16459976c428cc4,"Esquece galera, ela acabou de falar que pediu ao ChatGPT pra fazer essa relação do Naruto com o tema da matéria (sim a professora da faculdade fez texto de matéria com ChatGPT) Tô repensando toda minha trajetória nessa faculdade nesse exato momento"
1432,0.0,96d8023af3c76f6cdaec6566fbc6ddc58a99a50e34996d8aa972db3394e46435,Eu fiquei 4 anos na faculdade pra usar chatgpt? Sério? Estudei que nem uma cachorra pra na entrevista ouvir: “eu não pago jornalista CLT pq não compensa pra mim. O piso de vcs tá mais de 4 mil e aí não posso colocar mais de uma demanda pra mesma pessoa. PJ eu posso pagar uma pessoa só
1433,1.0,ad067fea24579822a0f4553a388f3b759f3ba3037dcfd8723e7b9d45b82866b2,"A professora da faculdade aconselhou a usar chatgpt e Gemini pra estudar... Aiai, sabe?"
1434,1.0,0e4957d6fa9c7b99ebec854d31357d20525aa38302e62168c2e4ef941f98e393,"""já imaginou um Chatgpt para veterinários? 😍"" Não, obrigada! Eu usei os 5 anos de faculdade pra estudar e sei como encontrar fontes confiáveis e literatura pelo Google 🥰"
1435,1.0,3b54b37a2b10acd19f4d075fbde1d4a7948901ec056e334e1854e442925c5937,toda vez que vejo um post falando “olha gente o chatgpt me ajudando resumir livro/trabalho da faculdade” fico meio parabens não somente por ser BURRO mas tambem por mostrar pra todo mundo sua burrice
1436,1.0,324ad44a3cd832683e738d0c7efbd21ada5841d9f02576fc11322b81eb1ed861,"a ia ela eh otima pra coisas que antigamente a gente fazia a exaustão sem manjar de programação, 90% dos meus esquemas do bolips eu to usando chatgpt, ele agiliza a brincadeira, sao 38 rodadas mas mesmo na faculdade eu me sinto muito culpado de usar, nao eh autentico e nao estimula muito o cerebro"
